,text,dict_val,enumerator
17468,purpose-made,4264,17468
17469,engage,4265,17469
17470,pursued,4265,17470
17471,act on,4265,17471
17472,prosecute,4265,17472
17473,follow up on,4265,17473
17474,pursue,4265,17474
17475,quest for,4265,17475
17476,follow,4265,17476
17477,quest after,4265,17477
17478,go after,4265,17478
17479,puzzle,4266,17479
17480,pose,4266,17480
17481,mystify,4266,17481
17482,stupefy,4266,17482
17483,dumbfound,4266,17483
17484,beat,4266,17484
17485,amaze,4266,17485
17486,get,4266,17486
17487,bewilder,4266,17487
17488,baffle,4266,17488
17489,nonplus,4266,17489
17490,stick,4266,17490
17491,vex,4266,17491
17492,gravel,4266,17492
17493,perplex,4266,17493
17494,flummox,4266,17494
17495,puzzling,4266,17495
17496,enigmatic,4267,17496
17497,confusing,4267,17497
17498,enigmatical,4267,17498
17499,perplexing,4267,17499
17500,puzzling,4267,17500
17501,pyaemic,4268,17501
17502,pyemic,4268,17502
17503,pycnotic,4269,17503
17504,pyknotic,4269,17504
17505,pyramidical,4270,17505
17506,pyramidal,4270,17506
17507,pyramidic,4270,17507
17508,quadrisonic,4271,17508
17509,quadrasonic,4271,17509
17510,quadraphonic,4271,17510
17511,quadriphonic,4271,17511
17512,stipulate,4272,17512
17513,specify,4272,17513
17514,restrict,4272,17514
17515,qualified,4272,17515
17516,characterise,4272,17516
17517,dispose,4272,17517
17518,condition,4272,17518
17519,measure up,4272,17519
17520,characterize,4272,17520
17521,qualify,4272,17521
17522,modify,4272,17522
17523,dependant,4273,17523
17524,qualified,4273,17524
17525,certified,4273,17525
17526,restricted,4273,17526
17527,dependent,4273,17527
17528,quantized,4274,17528
17529,quantal,4274,17529
17530,quantized,4275,17530
17531,quantise,4275,17531
17532,quantize,4275,17532
17533,quarantine,4276,17533
17534,quarantined,4276,17534
17535,quarantined,4277,17535
17536,isolated,4277,17536
17537,nauseous,4278,17537
17538,nauseated,4278,17538
17539,sick,4278,17539
17540,uneasy,4278,17540
17541,queasy,4278,17541
17542,unquiet,4278,17542
17543,noisome,4278,17543
17544,nauseating,4278,17544
17545,anxious,4278,17545
17546,loathsome,4278,17546
17547,sickish,4278,17547
17548,offensive,4278,17548
17549,nervous,4278,17549
17550,sickening,4278,17550
17551,vile,4278,17551
17552,quebecois,4279,17552
17553,Quebecois,4279,17553
17554,quechuan,4280,17554
17555,Kechuan,4280,17555
17556,Quechuan,4280,17556
17557,queen-size,4281,17557
17558,queen-sized,4281,17558
17559,queenly,4282,17559
17560,queenlike,4282,17560
17561,whiny,4283,17561
17562,fretful,4283,17562
17563,whiney,4283,17563
17564,querulous,4283,17564
17565,oppugn,4284,17565
17566,question,4284,17566
17567,call into question,4284,17567
17568,query,4284,17568
17569,interview,4284,17569
17570,interrogate,4284,17570
17571,questioning,4284,17571
17572,wonder,4284,17572
17573,quizzical,4285,17573
17574,speculative,4285,17574
17575,wondering,4285,17575
17576,questioning,4285,17576
17577,inquisitive,4285,17577
17578,skeptical,4285,17578
17579,doubting,4285,17579
17580,sceptical,4285,17580
17581,repeatable,4286,17581
17582,quotable,4286,17582
17583,everyday,4287,17583
17584,quotidian,4287,17584
17585,mundane,4287,17585
17586,unremarkable,4287,17586
17587,routine,4287,17587
17588,workaday,4287,17588
17589,R.C.,4288,17589
17590,papist,4288,17590
17591,Roman Catholic,4288,17591
17592,papistical,4288,17592
17593,papistic,4288,17593
17594,Romanist,4288,17594
17595,popish,4288,17595
17596,Roman,4288,17596
17597,romish,4288,17597
17598,r.c.,4288,17598
17599,rabbinic,4289,17599
17600,rabbinical,4289,17600
17601,rabelaisian,4290,17601
17602,Rabelaisian,4290,17602
17603,rickety,4291,17603
17604,rachitic,4291,17604
17605,rip-roaring,4292,17605
17606,rackety,4292,17606
17607,uproarious,4292,17607
17608,radial,4293,17608
17609,radiate,4293,17609
17610,stellate,4293,17610
17611,glow,4294,17611
17612,beam,4294,17612
17613,radiate,4294,17613
17614,shine,4294,17614
17615,diversify,4294,17615
17616,ray,4294,17616
17617,glow,4295,17617
17618,radiating,4295,17618
17619,beam,4295,17619
17620,radiate,4295,17620
17621,shine,4295,17621
17622,diversify,4295,17622
17623,ray,4295,17623
17624,extremist,4296,17624
17625,radical,4296,17625
17626,ultra,4296,17626
17627,revolutionary,4296,17627
17628,radiopaque,4297,17628
17629,radio-opaque,4297,17629
17630,radiotelephonic,4298,17630
17631,radiophonic,4298,17631
17632,rain down,4299,17632
17633,rain,4299,17633
17634,raining,4299,17634
17635,rainproof,4300,17635
17636,waterproof,4300,17636
17637,waterproofed,4300,17637
17638,rainy,4301,17638
17639,showery,4301,17639
17640,raisable,4302,17640
17641,raiseable,4302,17641
17642,randomized,4303,17642
17643,randomised,4303,17643
17644,randomise,4304,17644
17645,randomize,4304,17645
17646,randomized,4304,17646
17647,steamy,4305,17647
17648,ruttish,4305,17648
17649,randy,4305,17649
17650,aroused,4305,17650
17651,turned on,4305,17651
17652,horny,4305,17652
17653,rarefied,4306,17653
17654,uncommon,4306,17654
17655,rarified,4306,17655
17656,rare,4306,17656
17657,rarefy,4307,17657
17658,sublimate,4307,17658
17659,attenuate,4307,17659
17660,rarefied,4307,17660
17661,subtilize,4307,17661
17662,elevated,4308,17662
17663,idealistic,4308,17663
17664,rare,4308,17664
17665,high-minded,4308,17665
17666,grand,4308,17666
17667,high-flown,4308,17667
17668,rarified,4308,17668
17669,lofty,4308,17669
17670,rarefied,4308,17670
17671,sublime,4308,17671
17672,noble-minded,4308,17672
17673,exalted,4308,17673
17674,scoundrelly,4309,17674
17675,roguish,4309,17675
17676,rascally,4309,17676
17677,blackguardly,4309,17677
17678,devilish,4309,17678
17679,rasping,4310,17679
17680,rasp,4310,17680
17681,rastafarian,4311,17681
17682,Rastafarian,4311,17682
17683,rattling,4312,17683
17684,rattle,4312,17684
17685,howling,4313,17685
17686,brisk,4313,17686
17687,spanking,4313,17687
17688,snappy,4313,17688
17689,zippy,4313,17689
17690,grand,4313,17690
17691,fantastic,4313,17691
17692,tremendous,4313,17692
17693,wondrous,4313,17693
17694,wonderful,4313,17694
17695,marvellous,4313,17695
17696,merry,4313,17696
17697,lively,4313,17697
17698,marvelous,4313,17698
17699,alert,4313,17699
17700,rattling,4313,17700
17701,terrific,4313,17701
17702,rattling,4314,17702
17703,very,4314,17703
17704,really,4314,17704
17705,real,4314,17705
17706,tatty,4315,17706
17707,moth-eaten,4315,17707
17708,ratty,4315,17708
17709,shabby,4315,17709
17710,rowdy,4316,17710
17711,strident,4316,17711
17712,raucous,4316,17712
17713,re-created,4317,17713
17714,re-create,4317,17714
17715,copy,4317,17715
17716,re-entrant,4318,17716
17717,reentrant,4318,17717
17718,reachable,4319,17718
17719,approachable,4319,17719
17720,reactive,4320,17720
17721,responsive,4320,17721
17722,gear up,4321,17722
17723,make,4321,17723
17724,fix,4321,17724
17725,ready,4321,17725
17726,prepare,4321,17726
17727,set up,4321,17727
17728,cook,4321,17728
17729,set,4321,17729
17730,ready,4322,17730
17731,quick,4322,17731
17732,waiting,4323,17732
17733,ready and waiting,4323,17733
17734,material,4324,17734
17735,substantial,4324,17735
17736,existent,4324,17736
17737,real,4324,17737
17738,revived,4325,17738
17739,reanimated,4325,17739
17740,rise up,4326,17740
17741,bring up,4326,17741
17742,erect,4326,17742
17743,parent,4326,17743
17744,raise,4326,17744
17745,rise,4326,17745
17746,lift,4326,17746
17747,put up,4326,17747
17748,rear,4326,17748
17749,nurture,4326,17749
17750,set up,4326,17750
17751,rear,4327,17751
17752,rearward,4327,17752
17753,rearing,4328,17753
17754,rise up,4328,17754
17755,bring up,4328,17755
17756,erect,4328,17756
17757,parent,4328,17757
17758,raise,4328,17758
17759,rise,4328,17759
17760,rear,4328,17760
17761,lift,4328,17761
17762,put up,4328,17762
17763,nurture,4328,17763
17764,set up,4328,17764
17765,rear,4329,17765
17766,rearward,4329,17766
17767,reverse,4329,17767
17768,refractory,4330,17768
17769,fractious,4330,17769
17770,recalcitrant,4330,17770
17771,move back,4331,17771
17772,pull back,4331,17772
17773,recede,4331,17773
17774,pull away,4331,17774
17775,retreat,4331,17775
17776,fall back,4331,17776
17777,drop off,4331,17777
17778,withdraw,4331,17778
17779,lose,4331,17779
17780,fall behind,4331,17780
17781,draw back,4331,17781
17782,receding,4331,17782
17783,retire,4331,17783
17784,meet,4332,17784
17785,find,4332,17785
17786,pick up,4332,17786
17787,invite,4332,17787
17788,take in,4332,17788
17789,obtain,4332,17789
17790,get,4332,17790
17791,encounter,4332,17791
17792,incur,4332,17792
17793,welcome,4332,17793
17794,received,4332,17794
17795,have,4332,17795
17796,experience,4332,17796
17797,receive,4332,17797
17798,reclusive,4333,17798
17799,recluse,4333,17799
17800,withdrawn,4333,17800
17801,secluded,4334,17801
17802,reclusive,4334,17802
17803,withdrawn,4334,17803
17804,recluse,4334,17804
17805,cloistered,4334,17805
17806,sequestered,4334,17806
17807,accredit,4335,17807
17808,make out,4335,17808
17809,recognize,4335,17809
17810,greet,4335,17810
17811,discern,4335,17811
17812,realise,4335,17812
17813,agnise,4335,17813
17814,pick out,4335,17814
17815,tell apart,4335,17815
17816,realize,4335,17816
17817,acknowledge,4335,17817
17818,agnize,4335,17818
17819,recognise,4335,17819
17820,know,4335,17820
17821,distinguish,4335,17821
17822,recognised,4335,17822
17823,spot,4335,17823
17824,orthogonal,4336,17824
17825,rectangular,4336,17825
17826,rectifiable,4337,17826
17827,reparable,4337,17827
17828,rectify,4338,17828
17829,right,4338,17829
17830,regenerate,4338,17830
17831,repair,4338,17831
17832,reform,4338,17832
17833,remediate,4338,17833
17834,amend,4338,17834
17835,rectified,4338,17835
17836,reclaim,4338,17836
17837,correct,4338,17837
17838,remedy,4338,17838
17839,refine,4338,17839
17840,rectilinear,4339,17840
17841,rectilineal,4339,17841
17842,recuperative,4340,17842
17843,restorative,4340,17843
17844,recur,4341,17844
17845,resort,4341,17845
17846,go back,4341,17846
17847,fall back,4341,17847
17848,repeat,4341,17848
17849,recurring,4341,17849
17850,revenant,4342,17850
17851,recurring,4342,17851
17852,recurved,4343,17852
17853,recurvate,4343,17853
17854,red carpet,4344,17854
17855,red-carpet,4344,17855
17856,blushful,4345,17856
17857,crimson,4345,17857
17858,reddened,4345,17858
17859,flushed,4345,17859
17860,red-faced,4345,17860
17861,blushing,4345,17861
17862,red,4345,17862
17863,reddish-gray,4346,17863
17864,red-grey,4346,17864
17865,red-gray,4346,17865
17866,reddish-grey,4346,17866
17867,blistering,4347,17867
17868,hot,4347,17868
17869,toothsome,4347,17869
17870,juicy,4347,17870
17871,sizzling,4347,17871
17872,luscious,4347,17872
17873,voluptuous,4347,17873
17874,red-hot,4347,17874
17875,red-lavender,4348,17875
17876,reddish-lavender,4348,17876
17877,red-striped,4349,17877
17878,reddish-striped,4349,17878
17879,red-streaked,4349,17879
17880,reddish-violet,4350,17880
17881,red-violet,4350,17881
17882,ablaze,4351,17882
17883,crimson,4351,17883
17884,red-faced,4351,17884
17885,flushed,4351,17885
17886,reddened,4351,17886
17887,inflamed,4351,17887
17888,red,4351,17888
17889,redeemable,4352,17889
17890,cashable,4352,17890
17891,reformable,4352,17891
17892,redeemed,4353,17892
17893,redeem,4353,17893
17894,save,4353,17894
17895,ransom,4353,17895
17896,pay off,4353,17896
17897,deliver,4353,17897
17898,redeem,4354,17898
17899,save,4354,17899
17900,ransom,4354,17900
17901,pay off,4354,17901
17902,redeeming,4354,17902
17903,deliver,4354,17903
17904,redemptive,4355,17904
17905,saving,4355,17905
17906,redeeming,4355,17906
17907,redemptive,4356,17907
17908,redemptional,4356,17908
17909,redemptory,4356,17909
17910,redistributed,4357,17910
17911,redistribute,4357,17911
17912,reechoing,4358,17912
17913,reecho,4358,17913
17914,reedlike,4359,17914
17915,reedy,4359,17915
17916,wheezy,4360,17916
17917,reedlike,4360,17917
17918,reedy,4360,17918
17919,shelvy,4361,17919
17920,shelfy,4361,17920
17921,shoaly,4361,17921
17922,reefy,4361,17922
17923,smell,4362,17923
17924,stink,4362,17924
17925,reek,4362,17925
17926,smack,4362,17926
17927,reeking,4362,17927
17928,fume,4362,17928
17929,reeking,4363,17929
17930,watery,4363,17930
17931,referenced,4364,17931
17932,cite,4364,17932
17933,reference,4364,17933
17934,reflex,4365,17934
17935,reflexive,4365,17935
17936,self-referent,4365,17936
17937,automatic,4365,17937
17938,redeemable,4366,17938
17939,reformable,4366,17939
17940,reformative,4367,17940
17941,reformatory,4367,17941
17942,rectify,4368,17942
17943,reformed,4368,17943
17944,regenerate,4368,17944
17945,see the light,4368,17945
17946,reform,4368,17946
17947,straighten out,4368,17947
17948,reclaim,4368,17948
17949,Reformed,4369,17949
17950,reformed,4369,17950
17951,refractile,4370,17951
17952,refractive,4370,17952
17953,stubborn,4371,17953
17954,fractious,4371,17954
17955,recalcitrant,4371,17955
17956,refractory,4371,17956
17957,review,4372,17957
17958,freshen,4372,17958
17959,refresh,4372,17959
17960,freshen up,4372,17960
17961,refreshed,4372,17961
17962,refreshen,4372,17962
17963,brush up,4372,17963
17964,refrigerate,4373,17964
17965,refrigerating,4373,17965
17966,irrespective,4374,17966
17967,no matter,4374,17967
17968,disregardless,4374,17968
17969,regardless,4374,17969
17970,disregarding,4374,17970
17971,rectify,4375,17971
17972,revitalize,4375,17972
17973,regenerate,4375,17973
17974,reform,4375,17974
17975,reclaim,4375,17975
17976,restore,4375,17976
17977,renew,4375,17977
17978,rejuvenate,4375,17978
17979,rectify,4376,17979
17980,revitalize,4376,17980
17981,regenerating,4376,17981
17982,regenerate,4376,17982
17983,reform,4376,17983
17984,reclaim,4376,17984
17985,restore,4376,17985
17986,renew,4376,17986
17987,rejuvenate,4376,17987
17988,regimented,4377,17988
17989,regiment,4377,17989
17990,reinforced,4378,17990
17991,strengthened,4378,17991
17992,built,4378,17992
17993,reinvigorated,4379,17993
17994,invigorate,4379,17994
17995,reinvigorate,4379,17995
17996,freeze off,4380,17996
17997,pooh-pooh,4380,17997
17998,reject,4380,17998
17999,pass up,4380,17999
18000,refuse,4380,18000
18001,rejected,4380,18001
18002,turn down,4380,18002
18003,spurn,4380,18003
18004,eliminate,4380,18004
18005,decline,4380,18005
18006,scorn,4380,18006
18007,winnow out,4380,18007
18008,resist,4380,18008
18009,disdain,4380,18009
18010,disapprove,4380,18010
18011,turn away,4380,18011
18012,rule out,4380,18012
18013,jutting,4381,18013
18014,protruding,4381,18014
18015,sticking,4381,18015
18016,projecting,4381,18016
18017,relieved,4381,18017
18018,alleviated,4381,18018
18019,eased,4381,18019
18020,sticking out,4381,18020
18021,projected,4381,18021
18022,religious,4382,18022
18023,spiritual,4382,18023
18024,forego,4383,18024
18025,quit,4383,18025
18026,resign,4383,18026
18027,let go of,4383,18027
18028,relinquish,4383,18028
18029,let go,4383,18029
18030,forgo,4383,18030
18031,give up,4383,18031
18032,dispense with,4383,18032
18033,relinquished,4383,18033
18034,waive,4383,18034
18035,release,4383,18035
18036,renounce,4383,18036
18037,foreswear,4383,18037
18038,free,4383,18038
18039,relocate,4384,18039
18040,relocated,4384,18040
18041,resettled,4385,18041
18042,relocated,4385,18042
18043,unmanned,4386,18043
18044,remote-controlled,4386,18044
18045,transfer,4387,18045
18046,remove,4387,18046
18047,murder,4387,18047
18048,slay,4387,18048
18049,absent,4387,18049
18050,hit,4387,18050
18051,removed,4387,18051
18052,bump off,4387,18052
18053,withdraw,4387,18053
18054,get rid of,4387,18054
18055,off,4387,18055
18056,take,4387,18056
18057,polish off,4387,18057
18058,take out,4387,18058
18059,dispatch,4387,18059
18060,take away,4387,18060
18061,move out,4387,18061
18062,distant,4388,18062
18063,removed,4388,18063
18064,remote,4388,18064
18065,recompense,4389,18065
18066,remunerate,4389,18066
18067,compensate,4389,18067
18068,remunerated,4389,18068
18069,reorganized,4390,18069
18070,reorganised,4390,18070
18071,reorganize,4391,18071
18072,shake up,4391,18072
18073,reorganized,4391,18073
18074,regroup,4391,18074
18075,reorganise,4391,18075
18076,ingeminate,4392,18076
18077,take over,4392,18077
18078,recur,4392,18078
18079,reprise,4392,18079
18080,duplicate,4392,18080
18081,replicate,4392,18081
18082,repeated,4392,18082
18083,reduplicate,4392,18083
18084,reprize,4392,18084
18085,repeat,4392,18085
18086,double,4392,18086
18087,restate,4392,18087
18088,echo,4392,18088
18089,recapitulate,4392,18089
18090,iterate,4392,18090
18091,retell,4392,18091
18092,reiterate,4392,18092
18093,consistent,4393,18093
18094,reproducible,4393,18094
18095,reproving,4394,18095
18096,reprove,4394,18096
18097,admonish,4394,18097
18098,detestable,4395,18098
18099,abhorrent,4395,18099
18100,obscene,4395,18100
18101,repulsive,4395,18101
18102,repugnant,4395,18102
18103,hideous,4395,18103
18104,bespeak,4396,18104
18105,quest,4396,18105
18106,call for,4396,18106
18107,requested,4396,18107
18108,request,4396,18108
18109,required,4397,18109
18110,postulate,4397,18110
18111,call for,4397,18111
18112,require,4397,18112
18113,involve,4397,18113
18114,necessitate,4397,18114
18115,command,4397,18115
18116,demand,4397,18116
18117,ask,4397,18117
18118,take,4397,18118
18119,need,4397,18119
18120,want,4397,18120
18121,expect,4397,18121
18122,resinated,4398,18122
18123,resinate,4398,18123
18124,pitchy,4399,18124
18125,resiny,4399,18125
18126,resinous,4399,18126
18127,tarry,4399,18127
18128,immune,4400,18128
18129,resistant,4400,18129
18130,resistive,4400,18130
18131,tolerant,4400,18131
18132,repellent,4400,18132
18133,insubordinate,4400,18133
18134,unresisting,4401,18134
18135,resistless,4401,18135
18136,supine,4401,18136
18137,unhesitating,4402,18137
18138,resolute,4402,18138
18139,resolvable,4403,18139
18140,solvable,4403,18140
18141,resolved,4404,18141
